customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_total,segment
CUST_2015_00000386,1158,4,310667.69,3,3,4,10,Champions
CUST_2015_00000387,2220,7,858995.23,1,4,4,9,Loyal Customers
CUST_2015_00000388,2936,6,170667.14,1,4,3,8,Loyal Customers
CUST_2015_00000389,2600,7,235742.29,1,4,3,8,Loyal Customers
CUST_2015_00000390,2324,5,178332.05,1,4,3,8,Loyal Customers
CUST_2015_00000391,2615,11,478919.9,1,4,4,9,Loyal Customers
CUST_2015_00000392,2723,6,290856.28,1,4,4,9,Loyal Customers
CUST_2015_00000393,3323,6,1059257.17,1,4,4,9,Loyal Customers
CUST_2015_00000394,2306,6,503172.46,1,4,4,9,Loyal Customers
CUST_2015_00000395,27,16,995336.8099999999,4,4,4,12,Champions
CUST_2015_00000396,1196,18,983747.71,3,4,4,11,Champions
CUST_2015_00000397,1190,8,289554.88,3,4,4,11,Champions
CUST_2015_00000398,2006,6,1052597.96,1,4,4,9,Loyal Customers
CUST_2015_00000399,3110,8,311426.11,1,4,4,9,Loyal Customers
CUST_2015_00000400,3295,4,121398.01,1,3,2,6,Potential Loyalists
CUST_2015_00000401,3714,3,320276.8,1,2,4,7,Potential Loyalists
CUST_2015_00000402,3410,2,315081.68,1,2,4,7,Potential Loyalists
CUST_2015_00000403,2684,7,320984.23,1,4,4,9,Loyal Customers
CUST_2015_00000404,2364,9,244081.96,1,4,3,8,Loyal Customers
CUST_2015_00000405,1714,12,398382.7,2,4,4,10,Champions
CUST_2015_00000406,2604,5,89107.67,1,4,2,7,Potential Loyalists
CUST_2015_00000407,2671,9,672819.6,1,4,4,9,Loyal Customers
CUST_2015_00000408,3133,4,141785.9,1,3,3,7,Potential Loyalists
CUST_2015_00000409,3407,5,312923.2,1,4,4,9,Loyal Customers
CUST_2015_00000410,736,19,2459872.44,3,4,4,11,Champions
CUST_2015_00000411,3389,5,725752.41,1,4,4,9,Loyal Customers
CUST_2015_00000412,1909,6,852320.05,2,4,4,10,Champions
CUST_2015_00000413,962,17,541229.68,3,4,4,11,Champions
CUST_2015_00000414,2561,11,800900.79,1,4,4,9,Loyal Customers
CUST_2015_00000415,2243,10,1369613.2,1,4,4,9,Loyal Customers
CUST_2015_00000416,2700,10,808031.45,1,4,4,9,Loyal Customers
CUST_2015_00000417,2418,6,599044.34,1,4,4,9,Loyal Customers
CUST_2015_00000418,3203,3,532662.75,1,2,4,7,Potential Loyalists
CUST_2015_00000419,1211,6,670071.29,3,4,4,11,Champions
CUST_2015_00000420,2969,8,1215739.6400000001,1,4,4,9,Loyal Customers
CUST_2015_00000421,2872,11,668035.01,1,4,4,9,Loyal Customers
CUST_2015_00000422,2109,9,654618.02,1,4,4,9,Loyal Customers
CUST_2015_00000423,2256,6,672135.91,1,4,4,9,Loyal Customers
CUST_2015_00000424,3363,7,1330534.81,1,4,4,9,Loyal Customers
CUST_2015_00000425,3222,5,146235.63,1,4,3,8,Loyal Customers
CUST_2015_00000426,2803,6,177362.99,1,4,3,8,Loyal Customers
CUST_2015_00000427,3749,3,145199.0,1,2,3,6,Potential Loyalists
CUST_2015_00000428,1107,15,1247610.71,3,4,4,11,Champions
CUST_2015_00000429,2593,7,245454.12,1,4,3,8,Loyal Customers
CUST_2015_00000430,2571,8,251511.88,1,4,3,8,Loyal Customers
CUST_2015_00000431,2265,10,854976.6900000001,1,4,4,9,Loyal Customers
CUST_2015_00000432,2242,11,769183.97,1,4,4,9,Loyal Customers
CUST_2015_00000433,3531,5,116961.61,1,4,2,7,Potential Loyalists
CUST_2015_00000434,2299,7,307475.9,1,4,4,9,Loyal Customers
CUST_2015_00000435,3323,5,992668.1,1,4,4,9,Loyal Customers
CUST_2015_00000436,174,13,954822.91,4,4,4,12,Champions
CUST_2015_00000437,2665,6,314465.15,1,4,4,9,Loyal Customers
CUST_2015_00000438,3054,7,692648.81,1,4,4,9,Loyal Customers
CUST_2015_00000439,3185,12,437659.1,1,4,4,9,Loyal Customers
CUST_2015_00000440,1534,14,541708.74,2,4,4,10,Champions
CUST_2015_00000441,3563,2,62453.16,1,2,1,4,At Risk
CUST_2015_00000442,3374,5,669283.27,1,4,4,9,Loyal Customers
CUST_2015_00000443,2098,8,448052.08,1,4,4,9,Loyal Customers
CUST_2015_00000444,3745,1,93286.99,1,1,2,4,At Risk
CUST_2015_00000445,2229,8,501748.39,1,4,4,9,Loyal Customers
CUST_2015_00000446,2199,7,236725.83000000002,1,4,3,8,Loyal Customers
CUST_2015_00000447,2245,9,347042.26,1,4,4,9,Loyal Customers
CUST_2015_00000448,1457,11,834976.12,2,4,4,10,Champions
CUST_2015_00000449,2189,12,305682.18,1,4,4,9,Loyal Customers
CUST_2015_00000450,2565,10,861313.97,1,4,4,9,Loyal Customers
CUST_2015_00000451,1929,11,827048.08,2,4,4,10,Champions
CUST_2015_00000452,3708,3,177553.07,1,2,3,6,Potential Loyalists
CUST_2015_00000453,2996,5,485223.67000000004,1,4,4,9,Loyal Customers
CUST_2015_00000454,1919,11,1016449.08,2,4,4,10,Champions
CUST_2015_00000455,2969,10,548106.35,1,4,4,9,Loyal Customers
CUST_2015_00000456,2168,10,274541.72000000003,1,4,3,8,Loyal Customers
CUST_2015_00000457,1316,18,1036386.77,2,4,4,10,Champions
CUST_2015_00000458,2008,6,483824.23,1,4,4,9,Loyal Customers
CUST_2015_00000459,1556,15,1408118.95,2,4,4,10,Champions
CUST_2015_00000460,2662,9,185364.03,1,4,3,8,Loyal Customers
CUST_2015_00000461,2897,5,205986.71000000002,1,4,3,8,Loyal Customers
CUST_2015_00000462,1419,11,808241.41,2,4,4,10,Champions
CUST_2015_00000463,3213,8,782828.34,1,4,4,9,Loyal Customers
CUST_2015_00000464,1833,11,812124.71,2,4,4,10,Champions
CUST_2015_00000465,2248,11,356847.98,1,4,4,9,Loyal Customers
CUST_2015_00000466,2329,5,81795.73,1,4,2,7,Potential Loyalists
CUST_2015_00000467,3042,4,57602.28,1,3,1,5,At Risk
CUST_2015_00000468,2571,4,286180.01,1,3,4,8,Loyal Customers
CUST_2015_00000469,1694,13,539248.18,2,4,4,10,Champions
CUST_2015_00000470,1724,7,359095.47,2,4,4,10,Champions
CUST_2015_00000471,2637,9,885307.71,1,4,4,9,Loyal Customers
CUST_2015_00000472,3008,6,107987.39000000001,1,4,2,7,Potential Loyalists
CUST_2015_00000473,2844,9,276321.64,1,4,3,8,Loyal Customers
CUST_2015_00000474,2998,7,571881.96,1,4,4,9,Loyal Customers
CUST_2015_00000475,2479,6,897923.5,1,4,4,9,Loyal Customers
CUST_2015_00000476,1964,9,346561.87,2,4,4,10,Champions
CUST_2015_00000477,3293,6,148180.69,1,4,3,8,Loyal Customers
CUST_2015_00000478,2599,6,442956.26,1,4,4,9,Loyal Customers
CUST_2015_00000479,3315,6,322356.06,1,4,4,9,Loyal Customers
CUST_2015_00000480,2406,4,127027.23999999999,1,3,2,6,Potential Loyalists
CUST_2015_00000481,3416,6,818712.9299999999,1,4,4,9,Loyal Customers
CUST_2015_00000482,2972,8,344093.91000000003,1,4,4,9,Loyal Customers
CUST_2015_00000483,2234,11,1521646.3,1,4,4,9,Loyal Customers
CUST_2015_00000484,3448,5,740265.9600000001,1,4,4,9,Loyal Customers
CUST_2015_00000485,3238,6,421249.73,1,4,4,9,Loyal Customers
CUST_2015_00000486,1894,10,642524.34,2,4,4,10,Champions
CUST_2015_00000487,3335,3,372073.23,1,2,4,7,Potential Loyalists
CUST_2015_00000488,1257,11,673515.64,3,4,4,11,Champions
CUST_2015_00000489,2022,13,698959.0700000001,1,4,4,9,Loyal Customers
CUST_2015_00000490,3319,5,489791.04000000004,1,4,4,9,Loyal Customers
CUST_2015_00000491,3818,3,419300.82,1,2,4,7,Potential Loyalists
CUST_2015_00000492,1287,14,1260347.61,2,4,4,10,Champions
CUST_2015_00000493,2615,8,292038.87,1,4,4,9,Loyal Customers
CUST_2015_00000494,2939,8,419304.27999999997,1,4,4,9,Loyal Customers
CUST_2015_00000495,1189,11,795163.42,3,4,4,11,Champions
CUST_2015_00000496,1150,18,2163462.7399999998,3,4,4,11,Champions
CUST_2015_00000497,501,15,556582.18,4,4,4,12,Champions
CUST_2015_00000498,1524,12,369325.35,2,4,4,10,Champions
CUST_2015_00000499,3345,7,278156.84,1,4,3,8,Loyal Customers
CUST_2015_00000500,696,6,678543.55,3,4,4,11,Champions
CUST_2015_00000501,1849,11,422683.82,2,4,4,10,Champions
CUST_2015_00000502,1726,11,496074.62,2,4,4,10,Champions
CUST_2015_00000503,1890,7,426220.02,2,4,4,10,Champions
CUST_2015_00000504,2193,7,890940.22,1,4,4,9,Loyal Customers
CUST_2015_00000505,3338,8,828555.11,1,4,4,9,Loyal Customers
CUST_2015_00000506,1889,11,634130.63,2,4,4,10,Champions
CUST_2015_00000507,2601,6,439981.91000000003,1,4,4,9,Loyal Customers
CUST_2015_00000508,2940,5,230837.19999999998,1,4,3,8,Loyal Customers
CUST_2015_00000509,2560,3,237137.99,1,2,3,6,Potential Loyalists
CUST_2015_00000510,3309,9,616617.01,1,4,4,9,Loyal Customers
CUST_2015_00000511,2197,15,1915485.68,1,4,4,9,Loyal Customers
CUST_2015_00000512,3365,7,280729.94,1,4,4,9,Loyal Customers
CUST_2015_00000513,1838,7,627593.5700000001,2,4,4,10,Champions
CUST_2015_00000514,3354,1,10324.79,1,1,1,3,Lost Customers
CUST_2015_00000515,3310,4,149869.77000000002,1,3,3,7,Potential Loyalists
CUST_2015_00000516,1187,18,833156.1,3,4,4,11,Champions
CUST_2015_00000517,3311,4,313228.44,1,3,4,8,Loyal Customers
CUST_2015_00000518,1199,12,685973.24,3,4,4,11,Champions
CUST_2015_00000519,3298,6,542860.77,1,4,4,9,Loyal Customers
CUST_2015_00000520,139,11,504610.3,4,4,4,12,Champions
CUST_2015_00000521,3079,8,437070.33,1,4,4,9,Loyal Customers
CUST_2015_00000522,2331,8,767926.75,1,4,4,9,Loyal Customers
CUST_2015_00000523,2319,9,355911.52,1,4,4,9,Loyal Customers
CUST_2015_00000524,1636,16,515943.85,2,4,4,10,Champions
CUST_2015_00000525,3412,3,60701.44,1,2,1,4,At Risk
CUST_2015_00000526,1607,7,596157.11,2,4,4,10,Champions
CUST_2015_00000527,3192,5,202543.21,1,4,3,8,Loyal Customers
CUST_2015_00000528,3252,3,93332.95,1,2,2,5,At Risk
CUST_2015_00000529,1849,14,814346.57,2,4,4,10,Champions
CUST_2015_00000530,3416,5,267447.33,1,4,3,8,Loyal Customers
CUST_2015_00000531,2005,8,191994.79,1,4,3,8,Loyal Customers
CUST_2015_00000532,2833,5,121464.38,1,4,2,7,Potential Loyalists
CUST_2015_00000533,1102,16,805146.85,3,4,4,11,Champions
CUST_2015_00000534,3734,2,136876.12,1,2,2,5,At Risk
CUST_2015_00000535,1976,5,988058.15,2,4,4,10,Champions
CUST_2015_00000536,1331,9,1118906.27,2,4,4,10,Champions
CUST_2015_00000537,2254,4,88506.59,1,3,2,6,Potential Loyalists
CUST_2015_00000538,3314,1,60395.27,1,1,1,3,Lost Customers
CUST_2015_00000539,2098,8,506371.9,1,4,4,9,Loyal Customers
CUST_2015_00000540,1638,9,240641.27,2,4,3,9,Loyal Customers
CUST_2015_00000541,2489,8,812155.67,1,4,4,9,Loyal Customers
CUST_2015_00000542,2201,13,626695.55,1,4,4,9,Loyal Customers
CUST_2015_00000543,167,12,1196490.71,4,4,4,12,Champions
CUST_2015_00000544,591,6,474193.09,4,4,4,12,Champions
CUST_2015_00000545,2996,2,187459.2,1,2,3,6,Potential Loyalists
CUST_2015_00000546,3105,9,259985.99,1,4,3,8,Loyal Customers
CUST_2015_00000547,2665,8,568432.4199999999,1,4,4,9,Loyal Customers
CUST_2015_00000548,2201,10,512176.38,1,4,4,9,Loyal Customers
CUST_2015_00000549,2230,16,1095772.93,1,4,4,9,Loyal Customers
CUST_2015_00000550,212,16,1379213.86,4,4,4,12,Champions
CUST_2015_00000551,1974,12,1294691.67,2,4,4,10,Champions
CUST_2015_00000552,3709,4,192468.99,1,3,3,7,Potential Loyalists
CUST_2015_00000553,3307,6,907593.56,1,4,4,9,Loyal Customers
CUST_2015_00000554,2083,14,963806.1699999999,1,4,4,9,Loyal Customers
CUST_2015_00000555,3522,2,57305.76,1,2,1,4,At Risk
CUST_2015_00000556,2176,16,736062.72,1,4,4,9,Loyal Customers
CUST_2015_00000557,2645,4,263714.01,1,3,3,7,Potential Loyalists
CUST_2015_00000558,2965,8,327828.19,1,4,4,9,Loyal Customers
CUST_2015_00000559,1453,7,330395.58,2,4,4,10,Champions
CUST_2015_00000560,2767,9,546014.55,1,4,4,9,Loyal Customers
CUST_2015_00000561,2238,9,650714.31,1,4,4,9,Loyal Customers
CUST_2015_00000562,3410,5,340776.96,1,4,4,9,Loyal Customers
CUST_2015_00000563,2227,6,299517.16000000003,1,4,4,9,Loyal Customers
CUST_2015_00000564,2890,6,276310.5,1,4,3,8,Loyal Customers
CUST_2015_00000565,1890,3,103196.67,2,2,2,6,Potential Loyalists
CUST_2015_00000566,2399,10,598249.01,1,4,4,9,Loyal Customers
CUST_2015_00000567,2335,10,514454.18,1,4,4,9,Loyal Customers
CUST_2015_00000568,2589,10,1049090.08,1,4,4,9,Loyal Customers
CUST_2015_00000569,1182,10,457019.13,3,4,4,11,Champions
CUST_2015_00000570,2562,7,843896.43,1,4,4,9,Loyal Customers
CUST_2015_00000571,2605,9,360936.14,1,4,4,9,Loyal Customers
CUST_2015_00000572,3185,10,470993.85,1,4,4,9,Loyal Customers
CUST_2015_00000573,3410,7,789926.92,1,4,4,9,Loyal Customers
CUST_2015_00000574,3363,4,254285.47999999998,1,3,3,7,Potential Loyalists
CUST_2015_00000575,2568,10,593099.23,1,4,4,9,Loyal Customers
CUST_2015_00000576,1115,11,1026099.2999999999,3,4,4,11,Champions
CUST_2015_00000577,2208,9,1160647.77,1,4,4,9,Loyal Customers
CUST_2015_00000578,696,12,699545.02,3,4,4,11,Champions
CUST_2015_00000579,2092,4,177521.26,1,3,3,7,Potential Loyalists
CUST_2015_00000580,1402,10,1328526.07,2,4,4,10,Champions
CUST_2015_00000581,2975,3,467618.54,1,2,4,7,Potential Loyalists
CUST_2015_00000582,2943,8,1029575.37,1,4,4,9,Loyal Customers
CUST_2015_00000583,2367,10,509696.13,1,4,4,9,Loyal Customers
CUST_2015_00000584,3363,8,272897.02,1,4,3,8,Loyal Customers
CUST_2015_00000585,2358,12,641897.63,1,4,4,9,Loyal Customers
CUST_2015_00000586,2832,4,106991.42,1,3,2,6,Potential Loyalists
CUST_2015_00000587,189,16,1091241.85,4,4,4,12,Champions
CUST_2015_00000588,1989,12,634932.97,1,4,4,9,Loyal Customers
CUST_2015_00000589,1885,9,501493.85000000003,2,4,4,10,Champions
CUST_2015_00000590,2238,7,334401.68,1,4,4,9,Loyal Customers
CUST_2015_00000591,3690,5,105771.20999999999,1,4,2,7,Potential Loyalists
CUST_2015_00000592,3356,7,323540.86,1,4,4,9,Loyal Customers
CUST_2015_00000593,1977,7,392980.33,1,4,4,9,Loyal Customers
CUST_2015_00000594,3007,12,680033.14,1,4,4,9,Loyal Customers
CUST_2015_00000595,1164,12,890521.82,3,4,4,11,Champions
CUST_2015_00000596,3150,6,305846.2,1,4,4,9,Loyal Customers
CUST_2015_00000597,3472,4,104510.49,1,3,2,6,Potential Loyalists
CUST_2015_00000598,1867,7,1139611.46,2,4,4,10,Champions
CUST_2015_00000599,2558,2,98562.2,1,2,2,5,At Risk
CUST_2015_00000600,2259,10,241755.73,1,4,3,8,Loyal Customers
CUST_2015_00000601,823,6,635647.13,3,4,4,11,Champions
CUST_2015_00000602,3465,4,199292.7,1,3,3,7,Potential Loyalists
CUST_2015_00000603,459,8,372431.49,4,4,4,12,Champions
CUST_2015_00000604,1839,17,1287500.85,2,4,4,10,Champions
CUST_2015_00000605,3089,11,1673645.5999999999,1,4,4,9,Loyal Customers
CUST_2015_00000606,2659,7,475056.92,1,4,4,9,Loyal Customers
CUST_2015_00000607,2314,6,489489.71,1,4,4,9,Loyal Customers
CUST_2015_00000608,3072,2,229197.27,1,2,3,6,Potential Loyalists
CUST_2015_00000609,2640,11,853485.64,1,4,4,9,Loyal Customers
CUST_2015_00000610,2215,6,202831.38,1,4,3,8,Loyal Customers
CUST_2015_00000611,69,11,1622110.22,4,4,4,12,Champions
CUST_2015_00000612,2411,7,801823.34,1,4,4,9,Loyal Customers
CUST_2015_00000613,1115,16,682744.49,3,4,4,11,Champions
CUST_2015_00000614,3416,1,21560.77,1,1,1,3,Lost Customers
CUST_2015_00000615,1261,17,926188.64,2,4,4,10,Champions
CUST_2015_00000616,3844,2,41530.81,1,2,1,4,At Risk
CUST_2015_00000617,3432,5,183086.75,1,4,3,8,Loyal Customers
CUST_2015_00000618,3340,4,191992.91999999998,1,3,3,7,Potential Loyalists
CUST_2015_00000619,3077,4,271176.19,1,3,3,7,Potential Loyalists
CUST_2015_00000620,3151,5,218634.78,1,4,3,8,Loyal Customers
CUST_2015_00000621,1507,14,892613.04,2,4,4,10,Champions
CUST_2015_00000622,3731,2,37213.17,1,2,1,4,At Risk
CUST_2015_00000623,1464,13,1206590.95,2,4,4,10,Champions
CUST_2015_00000624,1853,11,606989.33,2,4,4,10,Champions
CUST_2015_00000625,3051,3,311794.75,1,2,4,7,Potential Loyalists
CUST_2015_00000626,1841,17,445998.71,2,4,4,10,Champions
CUST_2015_00000627,2601,14,572837.52,1,4,4,9,Loyal Customers
CUST_2015_00000628,3338,6,351157.98,1,4,4,9,Loyal Customers
CUST_2015_00000629,2812,8,347023.2,1,4,4,9,Loyal Customers
CUST_2015_00000630,1924,9,556265.13,2,4,4,10,Champions
CUST_2015_00000631,3929,1,106745.01,1,1,2,4,At Risk
CUST_2015_00000632,2827,11,293324.1,1,4,4,9,Loyal Customers
CUST_2015_00000633,3613,4,108610.01000000001,1,3,2,6,Potential Loyalists
CUST_2015_00000634,3414,5,353533.55,1,4,4,9,Loyal Customers
CUST_2015_00000635,3976,3,261962.65,1,2,3,6,Potential Loyalists
CUST_2015_00000636,3372,8,260098.69,1,4,3,8,Loyal Customers
CUST_2015_00000637,405,12,391283.95,4,4,4,12,Champions
CUST_2015_00000638,2207,5,447186.8,1,4,4,9,Loyal Customers
CUST_2015_00000639,1863,11,1225800.8,2,4,4,10,Champions
CUST_2015_00000640,3004,2,713289.1599999999,1,2,4,7,Potential Loyalists
CUST_2015_00000641,2233,11,537448.37,1,4,4,9,Loyal Customers
CUST_2015_00000642,1522,9,362957.44,2,4,4,10,Champions
CUST_2015_00000643,1654,17,552720.38,2,4,4,10,Champions
CUST_2015_00000644,2606,5,634382.05,1,4,4,9,Loyal Customers
CUST_2015_00000645,2008,10,715827.08,1,4,4,9,Loyal Customers
CUST_2015_00000646,2602,5,195760.98,1,4,3,8,Loyal Customers
CUST_2015_00000647,2258,7,482551.05,1,4,4,9,Loyal Customers
CUST_2015_00000648,2019,7,332564.55,1,4,4,9,Loyal Customers
CUST_2015_00000649,1735,10,842904.64,2,4,4,10,Champions
CUST_2015_00000650,3352,6,535303.51,1,4,4,9,Loyal Customers
CUST_2015_00000651,2428,6,332512.33999999997,1,4,4,9,Loyal Customers
CUST_2015_00000652,1221,22,1373748.23,3,4,4,11,Champions
CUST_2015_00000653,3657,2,162368.27,1,2,3,6,Potential Loyalists
CUST_2015_00000654,3333,7,290457.79,1,4,4,9,Loyal Customers
CUST_2015_00000655,2226,12,1192140.98,1,4,4,9,Loyal Customers
CUST_2015_00000656,2558,5,113623.03,1,4,2,7,Potential Loyalists
CUST_2015_00000657,3242,5,262063.18,1,4,3,8,Loyal Customers
CUST_2015_00000658,1464,10,855195.01,2,4,4,10,Champions
CUST_2015_00000659,1133,5,527279.21,3,4,4,11,Champions
CUST_2015_00000660,1842,13,363881.18,2,4,4,10,Champions
CUST_2015_00000661,1833,6,641921.84,2,4,4,10,Champions
CUST_2015_00000662,3302,7,345938.88,1,4,4,9,Loyal Customers
CUST_2015_00000663,3084,12,1665207.52,1,4,4,9,Loyal Customers
CUST_2015_00000664,1632,6,1082679.58,2,4,4,10,Champions
CUST_2015_00000665,3014,6,325995.23,1,4,4,9,Loyal Customers
CUST_2015_00000666,1835,9,514900.98,2,4,4,10,Champions
CUST_2015_00000667,2297,15,1190142.53,1,4,4,9,Loyal Customers
CUST_2015_00000668,2791,9,396737.09,1,4,4,9,Loyal Customers
CUST_2015_00000669,2009,6,578560.42,1,4,4,9,Loyal Customers
CUST_2015_00000670,3105,3,326563.4,1,2,4,7,Potential Loyalists
CUST_2015_00000671,2842,13,848162.1,1,4,4,9,Loyal Customers
CUST_2015_00000672,1974,14,1515470.8,2,4,4,10,Champions
CUST_2015_00000673,3158,6,409310.95999999996,1,4,4,9,Loyal Customers
CUST_2015_00000674,2183,12,233034.83,1,4,3,8,Loyal Customers
CUST_2015_00000675,1864,13,674026.68,2,4,4,10,Champions
CUST_2015_00000676,3213,3,176783.83000000002,1,2,3,6,Potential Loyalists
CUST_2015_00000677,1172,13,673848.24,3,4,4,11,Champions
CUST_2015_00000678,947,11,1691672.3399999999,3,4,4,11,Champions
CUST_2015_00000679,3360,7,317831.58,1,4,4,9,Loyal Customers
CUST_2015_00000680,2005,7,383272.33999999997,1,4,4,9,Loyal Customers
CUST_2015_00000681,1033,8,365583.91000000003,3,4,4,11,Champions
CUST_2015_00000682,3134,6,227785.47,1,4,3,8,Loyal Customers
CUST_2015_00000683,2427,10,861982.52,1,4,4,9,Loyal Customers
CUST_2015_00000684,2059,9,273321.6,1,4,3,8,Loyal Customers
CUST_2015_00000685,3653,2,120683.48999999999,1,2,2,5,At Risk
CUST_2015_00000686,2926,5,203503.56,1,4,3,8,Loyal Customers
CUST_2015_00000687,2692,4,274166.87,1,3,3,7,Potential Loyalists
CUST_2015_00000688,1562,11,1414457.28,2,4,4,10,Champions
CUST_2015_00000689,1836,11,551405.11,2,4,4,10,Champions
CUST_2015_00000690,3726,3,269406.02,1,2,3,6,Potential Loyalists
CUST_2015_00000691,2743,9,512480.19,1,4,4,9,Loyal Customers
CUST_2015_00000692,2114,16,1880406.68,1,4,4,9,Loyal Customers
CUST_2015_00000693,3311,10,415648.2,1,4,4,9,Loyal Customers
CUST_2015_00000694,2949,6,225270.22,1,4,3,8,Loyal Customers
CUST_2015_00000695,2635,5,179059.95,1,4,3,8,Loyal Customers
CUST_2015_00000696,1780,10,278810.49,2,4,3,9,Loyal Customers
CUST_2015_00000697,2004,10,1209553.87,1,4,4,9,Loyal Customers
CUST_2015_00000698,1003,9,513630.23,3,4,4,11,Champions
CUST_2015_00000699,1464,6,750118.3400000001,2,4,4,10,Champions
CUST_2015_00000700,1535,10,616224.37,2,4,4,10,Champions
CUST_2015_00000701,445,13,613299.73,4,4,4,12,Champions
CUST_2015_00000702,3258,4,255414.46000000002,1,3,3,7,Potential Loyalists
CUST_2015_00000703,1291,9,401396.0,2,4,4,10,Champions
CUST_2015_00000704,2572,5,276219.11,1,4,3,8,Loyal Customers
CUST_2015_00000705,1841,8,193050.97,2,4,3,9,Loyal Customers
CUST_2015_00000706,414,8,1346629.43,4,4,4,12,Champions
CUST_2015_00000707,1148,9,513946.49,3,4,4,11,Champions
CUST_2015_00000708,3345,8,321036.04,1,4,4,9,Loyal Customers
CUST_2015_00000709,1617,14,411230.23,2,4,4,10,Champions
CUST_2015_00000710,3396,5,361405.17000000004,1,4,4,9,Loyal Customers
CUST_2015_00000711,3668,2,116448.63,1,2,2,5,At Risk
CUST_2015_00000712,2629,4,423142.27,1,3,4,8,Loyal Customers
CUST_2015_00000713,1057,9,532501.1699999999,3,4,4,11,Champions
CUST_2015_00000714,444,5,416425.03,4,4,4,12,Champions
CUST_2015_00000715,487,11,1343009.98,4,4,4,12,Champions
CUST_2015_00000716,3306,2,63670.53999999999,1,2,1,4,At Risk
CUST_2015_00000717,2978,6,371928.92000000004,1,4,4,9,Loyal Customers
CUST_2015_00000718,2230,9,330729.23,1,4,4,9,Loyal Customers
CUST_2015_00000719,1119,14,813797.21,3,4,4,11,Champions
CUST_2015_00000720,3126,6,213032.33000000002,1,4,3,8,Loyal Customers
CUST_2015_00000721,2950,5,801393.23,1,4,4,9,Loyal Customers
CUST_2015_00000722,2667,8,175554.98,1,4,3,8,Loyal Customers
CUST_2015_00000723,1088,9,482476.23000000004,3,4,4,11,Champions
CUST_2015_00000724,1846,8,929840.38,2,4,4,10,Champions
CUST_2015_00000725,2939,5,322525.76,1,4,4,9,Loyal Customers
CUST_2015_00000726,3439,3,218857.96,1,2,3,6,Potential Loyalists
CUST_2015_00000727,2298,6,501228.68,1,4,4,9,Loyal Customers
CUST_2015_00000728,492,18,1371946.42,4,4,4,12,Champions
CUST_2015_00000729,3410,3,291873.12,1,2,4,7,Potential Loyalists
CUST_2015_00000730,455,18,2280915.5700000003,4,4,4,12,Champions
CUST_2015_00000731,2201,8,524367.24,1,4,4,9,Loyal Customers
CUST_2015_00000732,3100,6,265684.74,1,4,3,8,Loyal Customers
CUST_2015_00000733,1984,9,307722.09,1,4,4,9,Loyal Customers
CUST_2015_00000734,2892,6,595440.13,1,4,4,9,Loyal Customers
CUST_2015_00000735,2988,9,1067182.84,1,4,4,9,Loyal Customers
CUST_2015_00000736,2694,4,305224.81,1,3,4,8,Loyal Customers
CUST_2015_00000737,2559,6,140192.2,1,4,3,8,Loyal Customers
CUST_2015_00000738,1856,14,472379.59,2,4,4,10,Champions
CUST_2015_00000739,2482,9,576953.67,1,4,4,9,Loyal Customers
CUST_2015_00000740,2962,12,438404.04,1,4,4,9,Loyal Customers
CUST_2015_00000741,1479,7,593785.62,2,4,4,10,Champions
CUST_2015_00000742,2128,10,890092.32,1,4,4,9,Loyal Customers
CUST_2015_00000743,1308,18,1827085.47,2,4,4,10,Champions
CUST_2015_00000744,3344,8,407385.7,1,4,4,9,Loyal Customers
CUST_2015_00000745,2198,7,496417.24,1,4,4,9,Loyal Customers
CUST_2015_00000746,2199,7,561941.73,1,4,4,9,Loyal Customers
CUST_2015_00000747,3411,5,263500.19,1,4,3,8,Loyal Customers
CUST_2015_00000748,2924,6,298268.32,1,4,4,9,Loyal Customers
CUST_2015_00000749,3010,7,867983.49,1,4,4,9,Loyal Customers
CUST_2015_00000750,2027,6,896117.64,1,4,4,9,Loyal Customers
